ID_voie,Num_voie,Nom_voie,Code_voie
4862,13,MARCEL PAGNOL,1
4863,13,MARECHAL JUIN,1
4864,13,MARECHAL LECLERC,1
4865,13,MARECHAL LECLERC,15
4866,13,MARIUS AUFAN,0
4867,13,MARTISSOT,0
4868,13,MARX DORMOY,0
4869,13,MAURIAC,0
4870,13,MAXIMILIEN RINGELMANN,0
4871,13,MICHELET,0
4872,13,MIRABEAU,0
4873,13,MMRS BOYER,0
4874,13,MONT JOLI,1
4875,13,MONTBAZON,0
4876,13,MONTGOLFIER,0
4877,13,MORAND,0
4878,13,NEUVE,0
4879,13,NICOLE,0
4880,13,NOCART,1
4881,13,NORMANDIE-NIEMEN,1
4882,13,NOTRE DAME,0
4883,13,NOTRE DAME,12
4884,13,P VAILLANT COUTURIER,0
4885,13,P VAILLANT COUTURIER,1
4886,13,PACHE,0
4887,13,PARC DE CHANTELOUP,8
4888,13,PARC IMPERIAL,15
4889,13,PASCAL,0
4890,13,PASTEUR,15
4891,13,PAUL DOUMER,0
4892,13,PAUL DOUMER,15
4893,13,PAUL ELUARD,0
4894,13,PAUL LANGEVIN,1
4895,13,PAUL LOUIS COURIER,0
4896,13,PEREIRE,15
4897,13,PERRAULT,0
4898,13,PERRET,0
4899,13,PETITE RUE NEUVE,0
4900,13,PHILIBERT GAILLARD,0
4901,13,PIERRE LOTI,0
4902,13,PIERRE VERNIER,0
4903,13,PLUMIER,0
4904,13,POULET,0
4905,13,POURPRE,0
4906,13,PRATO,0
4907,13,PRESIDENT ROOSEVELT,1
4908,13,PUVIS DE CHAVANNES,1
4909,13,RAPPE,0
4910,13,RAYMOND POINCARE,15
4911,13,RES COUDARELS FRANQUI OUES,8
4912,13,RESIDENCE,1
4913,13,ROBERT LINDET,0
4914,13,ROBERT SCHUMAN,15
4915,13,ROMAIN ENTEN,0
4916,13,ROQUE DE FILLOL,0
4917,13,ROQUETTE,0
4918,13,ROYET,0
4919,13,SAINT AMAND,0
4920,13,SAINT CHARLES,14
4921,13,SAINT EXUPERY,0
4922,13,SAINT GERMAIN L AUXERROIS,0
4923,13,SAINT HENRI,0
4924,13,SAINT JUST,0
4925,13,SAINT MARC,12
4926,13,SAINT MARTIN,0
4927,13,SAINT MICHEL,0
4928,13,SAINT SAUVEUR,0
4929,13,SAINTE CATHERINE,0
4930,13,SAINTE HONORINE,0
4931,13,SALVADOR ALLENDE,0
4932,13,SEBILE,0
4933,13,SIMONE SIGNORET,2
4934,13,SINTES,0
4935,13,SOLDATS DE LA MARNE,0
4936,13,SPONTINI,0
4937,13,SQUARE CARPEAUX,0
4938,13,ST LAZARE,0
4939,13,STE CATHERINE,0
4940,13,STEPHANE HESSEL,9
4941,13,STEPHANE MALLARME,1
4942,13,SURCOUF,0
4943,13,TAINE,0
4944,13,THIBOUMERY,0
4945,13,THIERS,0
4946,13,THOMAS BOUCHARD,0
4947,13,TROUVEE,0
4948,13,TRUILLOT,0
4949,13,VAILLANT COUTURIER,0
4950,13,VAN GOGH,2
4951,13,VERNIER,0
4952,13,VERNIQUET,0
4953,13,VERSIGNY,0
4954,13,VICTOR EDET,15
4955,13,VICTOR HUGO,1
4956,13,VILLEBOIS MAREUIL,0
4957,13,VINCENT AURIOL,1
4958,13,VINCHON,0
4959,13,VOLTAIRE,0
4960,130,CLAUDE PERCIER,0
4961,130,D ASSAS,0
4962,130,D'AGUESSEAU,0
4963,130,DE BAGNOLET,0
4964,130,DE JAVEL,0
4965,130,DE LA CHOCOLATERIE,0
4966,130,DE LA REPUBLIQUE,1
4967,130,DE LA VIEILLE VALETTE,5
4968,130,DE LORIENT,0
4969,130,DE LYON,3
4970,130,DE MORGIOU,5
4971,130,DE VERSAILLES,1
4972,130,DES COURONNES,0
4973,130,DES GALETS,19
4974,130,DES PRES,19
4975,130,DES ROSES,0
4976,130,DU GAL DE GAULLE,1
4977,130,DU HAUT LEVEQUE,1
4978,130,DU TEMPLE,0
4979,130,GRANDE RUE,6
4980,130,OBERKAMPF,0
4981,130,ORDENER,0
4982,130,PARMENTIER,1
4983,130,ROGER SALENGRO,0
4984,130,SAINT MAUR,0
4985,131,ANATOLE FRANCE,0
4986,131,BERTHELOT,1
4987,131,BRUNE,15
4988,131,DE LA REPUBLIQUE,0
4989,131,DE MALAKOFF,1
4990,131,DE PARIS,0
4991,131,DE VIREBELLE,5
4992,131,DES QUATRE CHANSONS,3
4993,131,DU MARECHAL FOCH,1
4994,131,DU MEDOC,1
4995,131,DU PRADO,1
4996,131,GABRIEL PERI,0
4997,131,JULES CESAR,65
4998,131,MARIE PARADIS,22
4999,131,MURAT,15
5000,131,NEUF,5
5001,131,PARMENTIER,1
5002,131,PDT FR ROOSEVELT,15
5003,131,SAINT DENIS,0
5004,131,SAINT MARTIN,0
5005,132,ABBE DE L EPEE,0
5006,132,ANATOLE FRANCE,0
5007,132,CARNOT,15
5008,132,DE BRANCOLAR,1
5009,132,DE CLISSON,3
5010,132,DE FRANCE,0
5011,132,DE LA LOUVIERE,0
5012,132,DE PARIS,0
5013,132,DE TOCQUEVILLE,0
5014,132,DES HETRES,2
5015,132,DES RABATS,0
5016,132,DU CASINO,1
5017,132,DU CLOS BERNARD,0
5018,132,DU CLOS DE DIANE,2
5019,132,DU LANDY,0
5020,132,DU PDT ROOSEVELT,0
5021,132,HENRI BARBUSSE,0
5022,132,HOCHE,0
5023,132,JEAN JAURES,1
5024,132,LES CLAIRIERES DE TREVOLE,8
5025,132,MAL DE LATTRE DE TASSIGNY,1
5026,132,MICHEL GIRAUX,0
5027,132,PIERRE DUMOND,1
5028,132,ROGER SALENGRO,0
5029,133,DAMREMONT,0
5030,133,DE PLANTRET,0
5031,133,DE SEVRES,0
5032,133,DE VILLIERS,0
5033,133,DE WAGRAM,1
5034,133,DES CHARTREUX,1
5035,133,DES LAURIERS ROSES,50
5036,133,DES PYRENEES,0
5037,133,DU FBG DU TEMPLE,0
5038,133,DU GENERAL DE GAULLE,1
5039,133,DU MAINE,1
5040,133,FELIX FAURE,1
5041,133,GALLIENI,1
5042,133,GILBERT BERGER,1
5043,133,JOSEPH POULET,0
5044,133,RASPAIL,15
5045,133,RAYMOND LOSSERAND,0
5046,133,ROYALE,0
5047,133,SAINT ANTOINE,0
5048,133,ST DOMINIQUE,0
5049,134,ANTOINE ARNAUD,0
5050,134,BABEUF,0
5051,134,D ASSAS,0
5052,134,DE CLICHY,15
5053,134,DE L ALSACE LORRAINE,15
5054,134,DE L YSER,4
5055,134,DE LA JAUNAIE,0
5056,134,DE LA LIBERTE,24
5057,134,DE LA PENNE,19
5058,134,DE LA PIERRE BLEUE,5
5059,134,DE MALAKOFF,1
5060,134,DE MON DESERT,0
5061,134,DE NEYRON,5
5062,134,DE PARIS,0
5063,134,DE SEZE,0
5064,134,DE SOLFERINO,0
5065,134,DE VERDUN,1
5066,134,DE VERSAILLES,1
5067,134,DES LIBERATEURS,15
5068,134,DU CROISSANT,0
5069,134,EAU DE ROBEC,0
5070,134,GAMBETTA,0
5071,134,LIANDIER,0
5072,134,MARIUS DUBOIS,0
5073,134,MAURICE BERTEAUX,1
5074,134,PASTEUR,0
5075,134,PAUL DOUMER,1
5076,134,SAINT DENIS,0
5077,135,BINEAU,15
5078,135,CARDUCCI,2
5079,135,CHANTOISEAU,0
5080,135,CHARLES BAUDELAIRE,0
5081,135,DANTON,0
5082,135,DAVOUT,15
5083,135,DE FRANCE,0
5084,135,DE KATER,0
5085,135,DE LA LIBERTE,1
5086,135,DE LESPINET,1
5087,135,DE MAGENTA,15
5088,135,DE NIVORIN D EN BAS,5
5089,135,DE PARIS,0
5090,135,DE PARIS,1
5091,135,DES CHEVALIERS,2
5092,135,DU MARECHAL FOCH,0
5093,135,DU MARECHAL LECLERC,0
5094,135,DU PLESSIS PICARD,25
5095,135,EDMOND HALLEY MILLES,0
5096,135,FALGUIERE,0
5097,135,FTTE N PHILIBERT,0
5098,135,GABRIEL PERI,0
5099,135,GEORGES CLEMENCEAU,0
5100,135,GRANDE RUE DE SAINT CLAIR,8
5101,135,HENRI BARBUSSE,0
5102,135,HOUDAN,0
5103,135,LAMARCK,0
5104,135,LAMARQUE DE PLAISANCE,4
5105,135,LENINE,1
5106,135,LONGCHAMP,15
5107,135,P VAILLANT COUTURIER,0
5108,135,ST JOSEPH A STE MARTHE,5
5109,1354,DE COCOTTE,49
5110,136,ARISTIDE BRIAND,0
5111,136,CHAMPIONNET,0
5112,136,CYRILLE BESSET,1
5113,136,DE LA DHUYS,1
5114,136,DES PETITES ROCHES,3
5115,136,DU DRAKKAR,0
5116,136,DU FBG ST MARTIN,0
5117,136,FELIX FAURE,1
5118,136,GABRIEL PERI,0
5119,136,GAMBETTA,15
5120,136,GASTON ROUSSEL,1
5121,136,LA VALBARELLE ST MARCEL,5
5122,136,LAFERRIERE,1
5123,136,LECOCQ,0
5124,136,MALESHERBES,15
5125,136,OLYMPE DE GOUGES,0
5126,136,PELEE PROLONGEE,0
5127,136,SAINT ACHEUL,0
5128,137,ACHILLE PERETTI,1
5129,137,DE GRENELLE,0
5130,137,DE JAVEL,0
5131,137,DE LA LANTERNE,1
5132,137,DE MENILMONTANT,0
5133,137,DE PARIS,0
5134,137,DEFRANCE,0
5135,137,DES LANDES,0
5136,137,DOCTEUR NANCEL PENARD,1
5137,137,GENERAL DE GAULLE,1
5138,137,HENRI DURRE,0
5139,137,JOLIOT CURIE,0
5140,137,MICHEL PERRET,15
5141,137,PIERRE CURIE,0
5142,137,PIERRE SEMARD,1
5143,137,SAINTE CATHERINE,0
5144,137,VERON,0
5145,138,CARDINET,0
5146,138,DE COURCELLES,0
5147,138,DE LA CAPIEU,3
5148,138,DE MONET,0
5149,138,DE PARIS,1
5150,138,GABRIEL PERI,0
5151,138,GEN LECLERC,1
5152,138,GENERAL GOURAUD,1
5153,138,GEORGES CLEMENCEAU,1
5154,138,GRANDE,0
5155,138,MARCADET,0
5156,138,MOLIERE,10
5157,138,ROYAL,5
5158,138,VOLTAIRE,15
5159,1388,D ALENCON,3
5160,1388,DES GRAVIERS,15
5161,139,ARISTIDE BRIAND,0
5162,139,CAMILLE PELLETAN,1
5163,139,DE BONNE SOURCE,1
5164,139,DE CERNAY,0
5165,139,DE LA BERENGUIERE,5
5166,139,DE LA CHALOUERE,0
5167,139,DE LA MER,21
5168,139,DE LA REINE,15
5169,139,DE LA REPUBLIQUE,0
5170,139,DE LILLE,0
5171,139,DE NOISY LE SEC,0
5172,139,DE PARIS,0
5173,139,DE VAUGIRARD,0
5174,139,DE VERDUN,1
5175,139,DE VILLIERS,1
5176,139,DES LANDES,0
5177,139,DES OLIVES,1
5178,139,DES SALADELLES,0
5179,139,DOC MAURICE DONNAT,1
5180,139,DU FBG SAINT DENIS,0
5181,139,DU PLESSIS BOUCHARD,0
5182,139,DU PRE MALLARD,2
5183,139,DU TEMPLE,0
5184,139,GABRIEL PERI,0
5185,139,LAMARCK,0
5186,139,RENE TACHON,0
5187,139,SAINT MICHEL,15
5188,139,VAUBAN,1
5189,1390,DES GRAVIERS,15
5190,1399,DE BANDOL,3
5191,14,ACACIAS TER CHAUDES,2
5192,14,ADOLPHE BOISSAYE,0
5193,14,ALBERT 1ER,1
5194,14,ALBERT 1ER,4
5195,14,ALBERT 1ER DE BELGIQUE,1
5196,14,ALBERT CAMUS,0
5197,14,ALBERT CAMUS,15
5198,14,ALBERT EINSTEIN,15
5199,14,ALBERT THURET,0
5200,14,ALEXANDRE DUMAS,0
5201,14,ALFRED BASLE,0
5202,14,ALPHONSE ET LOUIS ROUSSEL,0
5203,14,ANDRE BREYER,0
5204,14,ANDRE CHAMSON,0
5205,14,ANDRE CLAROUS,0
5206,14,ANDRE DEL SARTE,0
5207,14,ANDRE LASSAGNE,24
5208,14,ANDRE MALRAUX,0
5209,14,ANGELE,0
5210,14,ANTOINE DE ST EXUPERY,0
5211,14,ANTOINE HURAULT,0
5212,14,ANTOINE ROCCA,0
5213,14,AU LAIT,0
5214,14,AUBRY,1
5215,14,AUGUSTE COMTE,0
5216,14,AUGUSTE PAYANT,0
5217,14,AUX HUILES,12
5218,14,BARBETTE,0
5219,14,BARNEOUD,0
5220,14,BARON BOUVIER,0
5221,14,BASSE,0
5222,14,BASSE DE LA VALLEE,0
5223,14,BEAU SOLEIL,10
5224,14,BEAUREGARD,0
5225,14,BEL AIR,5
5226,14,BELA BARTOK,0
5227,14,BENJAMIN FRANKLIN,0
5228,14,BENOIT GERMAIN,0
5229,14,BERTHE DE BOISSIEUX,0
5230,14,BORRIGLIONE,1
5231,14,BOTZARIS,0
5232,14,BROCA,0
5233,14,CALENDAL,0
5234,14,CAMILLE DESMOULINS,0
5235,14,CAMILLE PELLETAN,0
5236,14,CANDILLAC,0
5237,14,CARNOT,12
5238,14,CASSINI,0
5239,14,CASTELLANE,1
5240,14,CASTELLION,0
5241,14,CESAR FRANCK,0
5242,14,CHAMPIONNET,0
5243,14,CHARLES LORILLEUX,0
5244,14,CHARLES PEGUY,0
5245,14,CHARLES PORCHER,0
5246,14,CHARLES RAVAT,0
5247,14,CHARLES SCHMIDT,0
5248,14,CHRISTOPHE COLOMB,0
5249,14,CLAUDE DEBUSSY,2
5250,14,CLAUDE DESGOUTTE,0
5251,14,CLOCHE PERCE,0
5252,14,CLOVIS HUGUES,0
5253,14,CORBON,0
5254,14,CORNAC,0
5255,14,CORPS FRANC POMMIES,0
5256,14,CREVOULIN,0
5257,14,D ALSACE,0
5258,14,D ALSACE LORRAINE,15
5259,14,D ANNAM,0
5260,14,D ANTIFER,0
5261,14,D ARMAILLE,0
5262,14,D AUSTERLITZ,0
5263,14,D EMMERIN,0
5264,14,D ESTIENNE D ORVES,15
5265,14,D HAUTPOUL,0
5266,14,D HOEDIC,0
5267,14,D OLIVETUM,1
5268,14,D ORMESSON,0
5269,14,D OSLO,0
5270,14,D'ENGHIEN,0
5271,14,DANIEL DOHET,0
5272,14,DANIELLE CASANOVA,0
5273,14,DANTON,0
5274,14,DE BALZAC,0
5275,14,DE BELFORT,0
5276,14,DE BELGIQUE,1
5277,14,DE BELLEVILLE,0
5278,14,DE BINCHE,0
5279,14,DE BOUSSOIS,0
5280,14,DE BRUXELLES,0
5281,14,DE CALIGNY,24
5282,14,DE CEINTURE,1
5283,14,DE CHAMPAGNE,0
5284,14,DE CLERMONT,1
5285,14,DE COLMAR,0
5286,14,DE CONCHES,0
5287,14,DE FRANCONVILLE,3
5288,14,DE GADAGNE,1
5289,14,DE GARGANTUA,5
5290,14,DE JEMMAPES,0
5291,14,DE KERJULAUDE,0
5292,14,DE L ABBE DE L EPEE,0
5293,14,DE L ABBE DU BOS,0
5294,14,DE L ALMA,0
5295,14,DE L AMIRAL MOUCHEZ,0
5296,14,DE L ARCADE,0
5297,14,DE L ARCHE,0
5298,14,DE L ASILE POPINCOURT,0
5299,14,DE L ASPIC,0
5300,14,DE L EGLISE,0
5301,14,DE L EPINETTE,0
5302,14,DE L HORLOGE,0
5303,14,DE L ISLET,0
5304,14,DE L OSERAIE,2
5305,14,DE L'ABBE BONPAIN,0
5306,14,DE L'ORGATTE,0
5307,14,DE LA BOULOGNE,0
5308,14,DE LA CHAPELLE,0
5309,14,DE LA CHAUSSEE DE PARIS,0
5310,14,DE LA CLARTE,0
5311,14,DE LA CLAYE,0
5312,14,DE LA COMMUNE DE PARIS,0
5313,14,DE LA CORDERIE,0
5314,14,DE LA CROIX NIVERT,0
5315,14,DE LA FAISANDERIE,3
5316,14,DE LA FOULERIE,0
5317,14,DE LA FRATERNITE,0
5318,14,DE LA GALTIERE,0
5319,14,DE LA GARE,0
5320,14,DE LA GIBAUDERIE,0
5321,14,DE LA JEUNE VIGNE,0
5322,14,DE LA JONCHERE,55
5323,14,DE LA LIBERATION,0
5324,14,DE LA LIBERATION,1
5325,14,DE LA LIBERTE,0
5326,14,DE LA LIBERTE,15
5327,14,DE LA MADELEINE,0
5328,14,DE LA MALCENSE,0
5329,14,DE LA MER,1
5330,14,DE LA MONTAGNE,0
5331,14,DE LA MONTAGNE DES GLAISES,1
5332,14,DE LA MORELLERIE,0
5333,14,DE LA PAIX,0
5334,14,DE LA PAIX,12
5335,14,DE LA PALLE,15
5336,14,DE LA PAROISSE,0
5337,14,DE LA PEPINIERE,0
5338,14,DE LA PICHOLINE,0
5339,14,DE LA PLAGE,0
5340,14,DE LA PLAINE FLEURIE,1
5341,14,DE LA PROVIDENCE,0
5342,14,DE LA PUISAYE,1
5343,14,DE LA RAILLERE,0
5344,14,DE LA RAYE TORTUE,0
5345,14,DE LA REPUBLIQUE,0
5346,14,DE LA REPUBLIQUE,1
5347,14,DE LA RES DU CLOS PERAULT,0
5348,14,DE LA RESISTANCE,1
5349,14,DE LA ROSTAGNE,1
5350,14,DE LA ROUGUIERE,0
5351,14,DE LA SOURCE,0
5352,14,DE LA TANNERIE,0
5353,14,DE LA TONNELLE,10
5354,14,DE LA TOUQUES,24
5355,14,DE LA TOURNELLE,0
5356,14,DE LA VALETTE,0
5357,14,DE LA VIEILLE VIGNE,5
5358,14,DE LA VIGNE,0
5359,14,DE LA VILLETTE,0
5360,14,DE LANCON,3
5361,14,DE LATTRE DE TASSIGNY,0
5362,14,DE LILLE,0
5363,14,DE LORRAINE,0
5364,14,DE MARNE,0
5365,14,DE MILAN,0
5366,14,DE MOSCOU,0
5367,14,DE MULHOUSE,0
5368,14,DE MUSSET,0
5369,14,DE NAPLES,0
5370,14,DE NORMANDIE,0
5371,14,DE POLYMNIE,0
5372,14,DE PROVENCE,2
5373,14,DE QUATREFAGES,0
5374,14,DE RADEGONDE,0
5375,14,DE SAINT ETIENNE,5
5376,14,DE SAINT NUDEC,3
5377,14,DE SAINT OMER,0
5378,14,DE SETUBAL,51
5379,14,DE THIONVILLE,0
5380,14,DE TRETAIGNE,0
5381,14,DE VICHY,0
5382,14,DE VILLE D AVRAY,0
5383,14,DE WAGRAM,1
5384,14,DELS HORTS,63
5385,14,DENFERT ROCHEREAU,0
5386,14,DENIS DUPONT,0
5387,14,DES ACACIAS,0
5388,14,DES ACCACIAS,10
5389,14,DES ANNONCIADES,0
5390,14,DES ARDENNES,12
5391,14,DES ARTS,46
5392,14,DES BASSES GAUDINES,0
5393,14,DES BENEDICTINS,0
5394,14,DES BERGES,0
5395,14,DES BLEUETS,0
5396,14,DES BOCQUILLONS,35
5397,14,DES BONS ENFANTS,0
5398,14,DES BREGUIERES,3
5399,14,DES CALEIDES,51
5400,14,DES CAPUCINS,0
5401,14,DES CAPUCINS D OFFARD,0
5402,14,DES CASCADES,0
5403,14,DES CHEVREFEUILLES,0
5404,14,DES CLOYS,0
5405,14,DES COUTURES SAINT GERVAIS,0
5406,14,DES CYPRES,2
5407,14,DES DEPORTES,0
5408,14,DES DOMINICAINES,0
5409,14,DES DORIS,0
5410,14,DES DOUVES,12
5411,14,DES ECOLES,0
5412,14,DES ECOUFFES,0
5413,14,DES ECRINS,12
5414,14,DES EDELWEISS,0
5415,14,DES ELYSEES,1
5416,14,DES EPINES,2
5417,14,DES ERABLES,1
5418,14,DES FARGES,0
5419,14,DES FAUNES,2
5420,14,DES FIGUIERS,2
5421,14,DES FOLLES ENTREPRISES,0
5422,14,DES FOURNAIS,2
5423,14,DES GRANITS,0
5424,14,DES GRENADIERS,12
5425,14,DES GUINANDIERS,21
5426,14,DES HAUTS DIMANCHES,2
5427,14,DES HTES BRUYERES,0
5428,14,DES LAURIERS ROSES,0
5429,14,DES LICES,12
5430,14,DES LOGIS FLEURIS,3
5431,14,DES LYANES,0
5432,14,DES MARINES,3
5433,14,DES MARRONNIERS,0
5434,14,DES MEUNIERS,0
5435,14,DES MOINES,0
5436,14,DES MONTS,0
5437,14,DES MOULIERES,0
5438,14,DES MOUSSIERES,0
5439,14,DES NOYERS,0
5440,14,DES PECHEURS,0
5441,14,DES PERVENCHES,0
5442,14,DES PIGEONS,0
5443,14,DES PLATANES,4
5444,14,DES PONCHETTES,0
5445,14,DES RAMIERS,1
5446,14,DES ROSES,0
5447,14,DES SABLONS,0
5448,14,DES SAULES,0
5449,14,DES TOULEUSES MAUVES,0
5450,14,DES TROIS PORTES,0
5451,14,DES TUILIERS,12
5452,14,DES URSULINES,0
5453,14,DES VALLEES,0
5454,14,DES VIOLETTES,0
5455,14,DIDEROT,0
5456,14,DIDOT,0
5457,14,DIEU LUMIERE,15
5458,14,DOC FERNAND LALESQUE,2
5459,14,DOC JEAN JACQUES PERRON,1
5460,14,DOC MAURICE DONAT,1
5461,14,DOC SCHWEITZER,0
5462,14,DOCTEUR FABRE,1
5463,14,DOCTEUR ROUX,0
5464,14,DOM DE LA BUTTE A LA REINE,8
5465,14,DOMAINE DES BOIS JARCY,18
5466,14,DU 8 MAI 1945,0
5467,14,DU BAC,2
5468,14,DU BOCAGE,0
5469,14,DU BOIS DU GENEST,5
5470,14,DU BOIS MERRAIN,0
5471,14,DU CADRAN,0
5472,14,DU CADRAN SOLAIRE,12
5473,14,DU CAPITAINE FERBER,0
5474,14,DU CASTELLARET,5
5475,14,DU CENTRE PROLONGEE,1
5476,14,DU CHANGE,0
5477,14,DU CLOS DES BOTTES,2
5478,14,DU CLOS DES OLIVIERS,1
5479,14,DU CLOS GIRARD,0
5480,14,DU CLUZEAU,0
5481,14,DU COLONEL MERLIN,0
5482,14,DU COLONEL OUDOT,0
5483,14,DU COLONEL SUTTERLIN,51
5484,14,DU CORDIER,0
5485,14,DU COURS COMPLEMENTAIRE,0
5486,14,DU CRETET,12
5487,14,DU DELTA,0
5488,14,DU DIX HUIT JUIN 1940,1
5489,14,DU DOBROPOL,0
5490,14,DU DOC CALMETTE,10
5491,14,DU DOC ROUX,15
5492,14,DU DOCTEUR LOUIS DELHERM,1
5493,14,DU DOCTEUR ROUX,0
5494,14,DU DOCTEUR VAILLANT,0
5495,14,DU FOUR,0
5496,14,DU GD PRE,0
5497,14,DU GEN DE GAULLE,0
5498,14,DU GEN DE GAULLE,12
5499,14,DU GENERAL DE GAULLE,1
5500,14,DU GENERAL DE GAULLE,15
5501,14,DU GENERAL LECLERC,0
5502,14,DU GENERAL LECLERC,1
5503,14,DU GENERAL PERSHING,0
5504,14,DU HAUT D AULNY,0
5505,14,DU LIEU DE SANTE,0
5506,14,DU LOGIS NEUF,5
5507,14,DU LOING,0
5508,14,DU MAL JOFFRE,1
5509,14,DU MARECHAL FAYOLLE,1
5510,14,DU MARECHAL JOFFRE,0
5511,14,DU MARECHAL LECLERC,1
5512,14,DU MIDI,0
5513,14,DU MIDI,1
5514,14,DU MOUCHEROTTE,0
5515,14,DU NOIR SAPIN,3
5516,14,DU PARC,45
5517,14,DU PARC PIERRE,18
5518,14,DU PERRUCHET,2
5519,14,DU PETIT BONTEMPS,0
5520,14,DU PETIT MARAIS,0
5521,14,DU PETIT PARIS,0
5522,14,DU PETIT PARIS,5
5523,14,DU PILEU,0
5524,14,DU PIRATE,77
5525,14,DU PLATEAU,0
5526,14,DU PONT ANCIEN,0
5527,14,DU PONT ROYAL,0
5528,14,DU PORT,15
5529,14,DU PRESIDENT KENNEDY,0
5530,14,DU PRESIDENT ROOSEVELT,1
5531,14,DU PRESIDENT WILSON,1
5532,14,DU PROFESSEUR CADIOT,1
5533,14,DU PRYTANEE,35
5534,14,DU QUATRIEME ZOUAVE,0
5535,14,DU RESERVOIR,0
5536,14,DU ROMULUS,0
5537,14,DU RP CLOAREC,0
5538,14,DU SANCERROIS,12
5539,14,DU SCORFF,15
5540,14,DU STADE,0
5541,14,DU TERTRE,15
5542,14,DU TOURRET,5
5543,14,DU VERT BUISSON,12
5544,14,DU VICE AMIRAL HALGAN,1
5545,14,DU VIEUX CREPIEUX,5
5546,14,EDOUARD DETAILLE,0
5547,14,EMILE DIACON,1
5548,14,ERNEST RENAN,0
5549,14,ETEX,0
5550,14,EUGENE BAUDOUIN,0
5551,14,EUGENE CABROL,0
5552,14,EUGENE LAMARRE,0
5553,14,EUGENE MASSE,0
5554,14,EUGENE THOMAS,1
5555,14,FAYS,0
5556,14,FEDERICO FELLINI,0
5557,14,FLANDRE,18
5558,14,FOUNDIOUGNE,0
5559,14,FRANCIS L. ESHELMAN,0
5560,14,FRANCIS LANINE,0
5561,14,FRANCOIS BONAL,0
5562,14,FRANCOIS JACOB,0
5563,14,FROISSART,0
5564,14,GALLIENI,0
5565,14,GALLIENI,1
5566,14,GAMBARD,0
5567,14,GAMBETTA,0
5568,14,GAMBETTA,15
5569,14,GARIBALDI,0
5570,14,GARIBALDI,15
5571,14,GENERAL LECLERC,0
5572,14,GENERAL LECLERC,15
5573,14,GEORGE SAND,0
5574,14,GEORGES BRAQUE,2
5575,14,GEORGES CLEMENCEAU,0
5576,14,GEORGES CLEMENCEAU,1
5577,14,GEORGES CLEMENCEAU,15
5578,14,GEORGES GIRARD,0
5579,14,GEORGES GUYNEMER,0
5580,14,GERANDO,0
5581,14,GOSSEC,0
5582,14,GRAMME,0
5583,14,GRAND RUE,6
5584,14,GRANDE RUE,0
5585,14,GRANDE RUE,6
5586,14,GRISET,43
5587,14,GUENOT,0
5588,14,GUY MOQUET,0
5589,14,GUYNEMER,0
5590,14,HENRI BARBUSSE,0
5591,14,HENRI BARBUSSE,15
5592,14,HENRI DECHAUD,0
5593,14,HENRI GAUDICHET,0
5594,14,HENRI SAY,0
5595,14,HERVET,0
5596,14,HONORE,0
5597,14,IMBERT COLOMES,0
5598,14,J ET B MAGLIOLI,15
5599,14,JACQUES CHASTELLAIN,1
5600,14,JACQUES MONOD,0
5601,14,JADIN,0
5602,14,JEAN BOUSSARD,1
5603,14,JEAN COCTEAU,51
5604,14,JEAN DE LA FONTAINE,0
5605,14,JEAN DE NEYMAN,1
5606,14,JEAN ET MARIE MOINON,0
5607,14,JEAN GAY,0
5608,14,JEAN JAURES,0
5609,14,JEAN LE COZ,0
5610,14,JEAN LOUIS BARRAULT,0
5611,14,JEAN MERMOZ,1
5612,14,JEAN MERMOZ,15
5613,14,JEAN MOULIN,24
5614,14,JEAN PANDOLFI,0
5615,14,JEAN PHILIPPE RAMEAU,1
5616,14,JEAN PREDALI,0
5617,14,JEAN RENOIR,0
5618,14,JEANNE D ARC,0
5619,14,JEANNE PARISET,0
5620,14,JOSE MARIA DE HEREDIA,0
5621,14,JOSEPH GAILLARD,0
5622,14,JOSSELIN,1
5623,14,JOYEUSE,1
5624,14,JULES DIDIER,0
5625,14,JULES FERRY,0
5626,14,JULES FERRY,12
5627,14,JULES MASSENET,0
5628,14,JULES PARENT,0
5629,14,JULIETTE,0
5630,14,KLEBER,0
5631,14,KONIGSTEIN,0
5632,14,L HERMITAGE STE CATHERINE,0
5633,14,L'AIGUE MARINE,18
5634,14,LA CLEF DES CHAMPS,0
5635,14,LA FAVORITE,18
5636,14,LABBEY,0
5637,14,LACORDAIRE,0
5638,14,LAMARTINE,0
5639,14,LAPEYRERE,0
5640,14,LAUGIER,0
5641,14,LAURE DIEBOLD,0
5642,14,LAURENT DE MEDICIS,51
5643,14,LE BOULOIR,39
5644,14,LE DOMAINE DES VIGNES,18
5645,14,LE MAROIS,0
5646,14,LE VAL JOLI,8
5647,14,LE VERRIER,0
5648,14,LECLUSE,0
5649,14,LEMOT,0
5650,14,LEONIDE,2
5651,14,LEPERDIT,12
5652,14,LES MOTELS DU GOLF,18
5653,14,LES SENILLADES,18
5654,14,LIEUTENANT H CREPIN,0
5655,14,LINCOLN,0
5656,14,LINNE,0
5657,14,LOUIS ARAGON,2
5658,14,LOUIS BRAILLE,0
5659,14,LOUIS MORON,0
5660,14,LOUISIANE,18
5661,14,LT VAISSEAU ESTIENNE ORVES,0
5662,14,LUCIEN VOILIN,0
5663,14,LYAUTEY,15
5664,14,MADAME DE SANZILLON,0
